from case url https://indiankanoon.org/docfragment/190139671/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-4-1947%20todate%3A%2030-4-1947  03/18/2021, 19:10:52local variable 'judgement_div' referenced before assignment
from case url https://indiankanoon.org/docfragment/169973256/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:53:583.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616450099f507e99896a4f, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/71078222/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:54:303.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616470099f507e99896a51, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/126466801/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:55:043.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616492099f507e99896a53, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/67740808/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:55:383.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606164b4099f507e99896a55, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/3379501/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:56:123.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606164d6099f507e99896a57, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/182884653/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:56:453.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606164f7099f507e99896a59, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/57169485/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:57:183.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616518099f507e99896a5b, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/82552021/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:57:523.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061653a099f507e99896a5d, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/71777893/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:58:263.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061655c099f507e99896a5f, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/5987162/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:59:013.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061657f099f507e99896a61, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/188835545/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 10:59:353.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606165a1099f507e99896a63, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/59706617/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:00:083.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606165c2099f507e99896a65, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/41550718/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:00:423.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606165e4099f507e99896a67, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/139467650/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:01:173.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616607099f507e99896a69, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/56643550/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:01:513.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616629099f507e99896a6b, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/35208614/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:02:263.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061664b099f507e99896a6d, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/25691035/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:03:003.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061666e099f507e99896a6f, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/4131220/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:03:343.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616690099f507e99896a71, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/122191685/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:04:073.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606166b1099f507e99896a73, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/135178053/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:04:413.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606166d3099f507e99896a75, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/21050228/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:05:153.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606166f5099f507e99896a77, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/66874559/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:05:483.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616716099f507e99896a79, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/192070366/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:06:233.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616738099f507e99896a7b, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/129757844/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:06:573.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061675b099f507e99896a7d, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/144270878/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:07:303.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061677c099f507e99896a7f, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/105167665/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:08:033.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 6061679d099f507e99896a81, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/191075711/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:08:363.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606167be099f507e99896a83, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/22825910/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:09:103.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 606167e0099f507e99896a85, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/5322593/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:09:423.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616800099f507e99896a87, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/184316040/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:10:153.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616821099f507e99896a89, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
from case url https://indiankanoon.org/docfragment/34624509/?formInput=doctypes%3A%20supremecourt%20fromdate%3A%201-3-2021%20todate%3A%2031-3-2021  03/29/2021, 11:10:483.229.151.98:27017: [Errno 111] Connection refused,107.20.44.181:27017: [Errno 111] Connection refused,54.175.129.116:27017: [Errno 111] Connection refused, Timeout: 30s, Topology Description: <TopologyDescription id: 60616842099f507e99896a8b, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('107.20.44.181', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('107.20.44.181:27017: [Errno 111] Connection refused')>, <ServerDescription ('3.229.151.98', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('3.229.151.98:27017: [Errno 111] Connection refused')>, <ServerDescription ('54.175.129.116', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('54.175.129.116:27017: [Errno 111] Connection refused')>]>
